1763055097.3534956,2,up,Extend fully to lockout.
1763055097.4300995,2,up,Extend fully to lockout.
1763055097.5148942,2,up,Extend fully to lockout.
1763055097.5861335,2,up,Extend fully to lockout.
1763055097.6719942,2,up,Extend fully to lockout.
1763055097.7468421,2,up,Maintain controlled motion.
1763055097.81662,2,down,Great depth! Press up.
1763055097.8949594,2,down,Great depth! Press up.
1763055097.9744582,2,down,Great depth! Press up.
1763055098.0554266,2,down,Great depth! Press up.
1763055098.1360726,2,down,Great depth! Press up.
1763055098.2116396,2,down,Great depth! Press up.
1763055098.2941353,2,down,Great depth! Press up.
1763055098.3734927,2,down,Great depth! Press up.
1763055098.4602535,2,down,Great depth! Press up.
1763055098.5371158,2,down,Maintain controlled motion.
1763055098.6129074,2,down,Maintain controlled motion.
1763055098.7024662,2,down,Maintain controlled motion.
1763055098.7734869,3,up,Extend fully to lockout.
1763055098.8539326,3,up,Extend fully to lockout.
1763055098.934309,3,up,Extend fully to lockout.
1763055099.0161948,3,up,Extend fully to lockout.
1763055099.0988042,3,up,Extend fully to lockout.
1763055099.1731224,3,up,Extend fully to lockout.
1763055099.2557054,3,up,Extend fully to lockout.
1763055099.334174,3,up,Extend fully to lockout.
1763055099.417555,3,up,Extend fully to lockout.
1763055099.5311997,3,up,Extend fully to lockout.
1763055099.6273108,3,up,Extend fully to lockout.
1763055099.7265651,3,up,Extend fully to lockout.
1763055099.82696,3,up,Extend fully to lockout.
1763055099.8993082,3,up,Extend fully to lockout.
1763055099.981464,3,up,Extend fully to lockout.
1763055100.0735674,3,up,Extend fully to lockout.
1763055100.1420026,3,up,Extend fully to lockout.
1763055100.2224376,3,up,Extend fully to lockout.
1763055100.293261,3,up,Extend fully to lockout.
1763055100.374058,3,up,Maintain controlled motion.
1763055100.456514,3,up,Maintain controlled motion.
1763055100.549866,3,up,Maintain controlled motion.
1763055100.6328778,3,up,Maintain controlled motion.
1763055100.7164211,3,down,Great depth! Press up.
1763055100.7965775,3,down,Great depth! Press up.
1763055100.8606045,3,down,Maintain controlled motion.
1763055100.9341574,3,down,Maintain controlled motion.
1763055101.016048,3,down,Maintain controlled motion.
1763055101.0936315,3,down,Maintain controlled motion.
1763055101.1742735,3,down,Maintain controlled motion.
1763055101.2546957,3,down,Maintain controlled motion.
1763055101.3341582,4,up,Extend fully to lockout.
1763055101.4185758,4,up,Extend fully to lockout.
1763055101.494265,4,up,Extend fully to lockout.
1763055101.579343,4,up,Extend fully to lockout.
1763055101.6648395,4,up,Extend fully to lockout.
1763055101.7478778,4,up,Extend fully to lockout.
1763055101.8185537,4,up,Extend fully to lockout.
1763055101.8941815,4,up,Extend fully to lockout.
1763055101.9781766,4,up,Extend fully to lockout.
1763055102.0632787,4,up,Extend fully to lockout.
1763055102.1458766,4,up,Extend fully to lockout.
1763055102.2346954,4,up,Extend fully to lockout.
1763055102.3173423,4,up,Extend fully to lockout.
1763055102.4030955,4,up,Extend fully to lockout.
1763055102.4696617,4,up,Extend fully to lockout.
1763055102.5700538,4,up,Extend fully to lockout.
1763055102.646908,4,up,Extend fully to lockout.
1763055102.7162187,4,up,Extend fully to lockout.
1763055102.790751,4,up,Extend fully to lockout.
1763055102.8564389,4,up,Extend fully to lockout.
1763055102.9474277,4,up,Extend fully to lockout.
1763055103.0307,4,up,Extend fully to lockout.
1763055103.0957341,4,up,Extend fully to lockout.
1763055103.1776497,4,up,Extend fully to lockout.
1763055103.2704551,4,up,Extend fully to lockout.
1763055103.3444731,4,up,Extend fully to lockout.
1763055103.419681,4,up,Extend fully to lockout.
1763055103.4975574,4,up,Extend fully to lockout.
1763055103.5752795,4,up,Extend fully to lockout.
1763055103.653572,4,up,Extend fully to lockout.
1763055103.7367754,4,up,Extend fully to lockout.
1763055103.815735,4,up,Extend fully to lockout.
1763055103.894086,4,up,Extend fully to lockout.
1763055103.9739223,4,up,Extend fully to lockout.
1763055104.0547144,4,up,Extend fully to lockout.
1763055104.1460361,4,up,Extend fully to lockout.
1763055104.2200177,4,up,Extend fully to lockout.
1763055104.2995982,4,up,Extend fully to lockout.
1763055104.3966386,4,up,Extend fully to lockout.
1763055104.4611351,4,up,Extend fully to lockout.
1763055104.544621,4,up,Extend fully to lockout.
1763055104.6249704,4,up,Extend fully to lockout.
1763055104.7034822,4,up,Extend fully to lockout.
1763055104.7760189,4,up,Maintain controlled motion.
1763055104.860687,4,up,Maintain controlled motion.
1763055104.9393508,4,down,Great depth! Press up.
1763055105.0146718,4,down,Great depth! Press up.
1763055105.0943542,4,down,Great depth! Press up.
1763055105.1849036,5,up,Extend fully to lockout.
1763055105.4176285,5,down,Great depth! Press up.
1763055105.4910066,5,down,Great depth! Press up.
1763055105.562079,5,down,Great depth! Press up.
1763055105.6286979,5,down,Great depth! Press up.
1763055105.704884,5,down,Great depth! Press up.
1763055105.7779942,5,down,Great depth! Press up.
1763055105.8640463,5,down,Great depth! Press up.
1763055105.93633,5,down,Great depth! Press up.
1763055106.0192952,5,down,Great depth! Press up.
1763055106.0928364,5,down,Great depth! Press up.
1763055106.1748345,5,down,Great depth! Press up.
1763055106.3003607,5,down,Great depth! Press up.
1763055106.4107378,5,down,Great depth! Press up.
1763055106.4987378,5,down,Great depth! Press up.
1763055106.576161,5,down,Great depth! Press up.
1763055106.7308898,6,up,Extend fully to lockout.
1763055106.8341842,6,up,Extend fully to lockout.
1763055106.910319,6,up,Extend fully to lockout.
1763055106.9854033,6,up,Extend fully to lockout.
1763055107.0812957,6,up,Extend fully to lockout.
